"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"208275849084935","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507014987","Purchase order","vendorID_0193","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0190","false","00010","4507014987_00010","true","user_012","user_012","Record Invoice Receipt","39789.0","20-03-2018 16:02:00.000"
"145556441661445","Specialty Resins","companyID_0000","Standard PO","Alkyd Resins","4507010533","Purchase order","vendorID_0251","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0062","false","00020","4507010533_00020","true","user_006","user_006","Remove Payment Block","4212.0","20-03-2018 16:10:00.000"
"200295799848964","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507014444","Purchase order","vendorID_0251","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0062","false","00010","4507014444_00010","true","user_006","user_006","Remove Payment Block","21304.0","20-03-2018 16:10:00.000"
"129123896786948","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507009260","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507009260_00010","true","user_006","user_006","Remove Payment Block","26230.0","20-03-2018 16:10:00.000"
"185052960915460","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507013306","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507013306_00010","true","user_006","user_006","Remove Payment Block","26230.0","20-03-2018 16:10:00.000"
"132572755525636","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507009537","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507009537_00010","true","user_006","user_006","Remove Payment Block","26668.0","20-03-2018 16:10:00.000"
"159175782957063","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507011543","Purchase order","vendorID_0262","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0255","false","00010","4507011543_00010","true","user_006","user_006","Remove Payment Block","16731.0","20-03-2018 16:16:00.000"
"183970629156868","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507013215","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507013215_00010","true","user_006","user_006","Remove Payment Block","5681.0","20-03-2018 16:16:00.000"
"150916560846852","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507010955","Purchase order","vendorID_0267","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0260","false","00010","4507010955_00010","true","user_006","user_006","Remove Payment Block","14434.0","20-03-2018 16:16:00.000"
"158664681848836","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507011479","Purchase order","vendorID_0448","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0435","false","00010","4507011479_00010","true","user_006","user_006","Remove Payment Block","50132.0","20-03-2018 16:16:00.000"
"168586056302597","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507012095","Purchase order","vendorID_0433","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0421","true","00010","4507012095_00010","true","user_006","user_006","Remove Payment Block","16004.0","20-03-2018 16:16:00.000"
"194677982625796","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507014061","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507014061_00010","true","user_006","user_006","Remove Payment Block","37128.0","20-03-2018 16:16:00.000"
"132628590100484","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507009547","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00020","4507009547_00020","true","user_006","user_006","Remove Payment Block","28405.0","20-03-2018 16:19:00.000"
"168697725452292","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507012101","Purchase order","vendorID_0251","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0062","false","00010","4507012101_00010","true","user_006","user_006","Remove Payment Block","17753.0","20-03-2018 16:19:00.000"
"159991826743301","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507011602","Purchase order","vendorID_0634","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0611","false","00010","4507011602_00010","true","user_006","user_006","Remove Payment Block","8048.0","20-03-2018 16:19:00.000"
"131447474094084","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507009426","Purchase order","vendorID_0615","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0594","false","00010","4507009426_00010","true","user_006","user_006","Remove Payment Block","16073.0","20-03-2018 16:19:00.000"
"152750511882244","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507011080","Purchase order","vendorID_0251","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0062","false","00010","4507011080_00010","true","user_006","user_006","Remove Payment Block","14202.0","20-03-2018 16:19:00.000"
"181621282045957","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507013067","Purchase order","vendorID_0818","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0778","false","00010","4507013067_00010","true","user_006","user_006","Remove Payment Block","35185.0","20-03-2018 16:19:00.000"
"150877906141188","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507010949","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507010949_00010","true","user_006","user_006","Remove Payment Block","2840.0","20-03-2018 16:24:00.000"
"131915625529348","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507009474","Purchase order","vendorID_0485","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0469","false","00020","4507009474_00020","true","user_006","user_006","Remove Payment Block","8444.0","20-03-2018 16:24:00.000"
"99269579112452","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507007246","Purchase order","vendorID_0485","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0469","false","00010","4507007246_00010","true","user_006","user_006","Remove Payment Block","8444.0","20-03-2018 16:29:00.000"
"176566105538564","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507012708","Purchase order","vendorID_0267","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0260","false","00010","4507012708_00010","true","user_013","user_013","Record Invoice Receipt","10830.0","20-03-2018 17:02:00.000"
"154528628342789","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507011221","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507011221_00010","true","user_031","user_031","Record Goods Receipt","40817.0","20-03-2018 17:10:00.000"
"154520038408194","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507011219","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507011219_00010","true","user_031","user_031","Record Goods Receipt","48594.0","20-03-2018 17:11:00.000"
"220855808294914","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507015816","Purchase order","vendorID_0666","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0641","false","00010","4507015816_00010","true","user_029","user_029","Record Goods Receipt","135.0","20-03-2018 17:43:00.000"
"220860103262210","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507015816","Purchase order","vendorID_0666","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0641","false","00020","4507015816_00020","true","user_029","user_029","Record Goods Receipt","1517.0","20-03-2018 17:43:00.000"
"231387068104706","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507016476","Purchase order","vendorID_0818","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0778","false","00010","4507016476_00010","true","NONE","NONE","Vendor creates invoice","34488.0","20-03-2018 23:59:00.000"
"231331233529858","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507016474","Purchase order","vendorID_0818","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0778","false","00010","4507016474_00010","true","NONE","NONE","Vendor creates invoice","35333.0","20-03-2018 23:59:00.000"
"212832809385985","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507015303","Purchase order","vendorID_0570","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0219","false","00010","4507015303_00010","true","NONE","NONE","Vendor creates invoice","14944.0","20-03-2018 23:59:00.000"
"217196496158721","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507015572","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4507015572_00010","true","NONE","NONE","Vendor creates invoice","18238.0","20-03-2018 23:59:00.000"
"241789478895617","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507017179","Purchase order","vendorID_0604","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0585","false","00050","4507017179_00050","true","NONE","NONE","Vendor creates invoice","334.0","20-03-2018 23:59:00.000"
"241785183928321","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507017179","Purchase order","vendorID_0604","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0585","false","00040","4507017179_00040","true","NONE","NONE","Vendor creates invoice","2009.0","20-03-2018 23:59:00.000"
"241780888961025","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507017179","Purchase order","vendorID_0604","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0585","false","00030","4507017179_00030","true","NONE","NONE","Vendor creates invoice","89.0","20-03-2018 23:59:00.000"
"241776593993729","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507017179","Purchase order","vendorID_0604","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0585","false","00020","4507017179_00020","true","NONE","NONE","Vendor creates invoice","151.0","20-03-2018 23:59:00.000"
"241772299026433","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507017179","Purchase order","vendorID_0604","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0585","false","00010","4507017179_00010","true","NONE","NONE","Vendor creates invoice","125.0","20-03-2018 23:59:00.000"
"210870009331713","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507015200","Purchase order","vendorID_0189","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0186","false","00040","4507015200_00040","true","NONE","NONE","Vendor creates invoice","3410.0","20-03-2018 23:59:00.000"
"223836515598338","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507015983","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507015983_00010","true","NONE","NONE","Vendor creates debit memo","43532.0","20-03-2018 23:59:00.000"
"223836515598337","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507015983","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507015983_00010","true","NONE","NONE","Vendor creates invoice","43532.0","20-03-2018 23:59:00.000"
"176093659136002","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507012638","Purchase order","vendorID_0878","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0838","true","00010","4507012638_00010","true","NONE","NONE","Vendor creates invoice","55709.0","20-03-2018 23:59:00.000"
"176093659136001","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507012638","Purchase order","vendorID_0878","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0838","true","00010","4507012638_00010","true","NONE","NONE","Vendor creates debit memo","55709.0","20-03-2018 23:59:00.000"
"222771363708929","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507015896","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4507015896_00010","true","NONE","NONE","Vendor creates invoice","26690.0","20-03-2018 23:59:00.000"
